city,section,subsection,text
Cairo,Stay safe,,"During politically-calm times, you can walk around the main streets anytime you feel like roaming. It is fairly safe and you will always find lots of people around smiling and offering to help. Women alone can expect to be the target of an excessive amount of catcalling, but it rarely goes beyond that. Around the more touristy locations there is an abundance of 'helpful' people, but be careful who you go with and under no circumstance let anyone push or guide you anywhere that you do not want to go! If you get lost look for the security and police officers. Many speak some English, and most know their local area very well as well as the tourist spots."
Cairo,Stay safe,,"Crossing streets is another major challenge in Cairo. Traffic lights, which only exist in a few locations, are routinely disregarded. In downtown Cairo, police officers may be controlling traffic at key intersections at busy times. Crossing the street is like playing the video game ""Frogger"", hurrying across the street one lane at a time, when there is a small break in traffic. One way to cross a street that proved to be effective is to place yourself next to an Egyptian who wants to cross the street and follow."
Cairo,Stay safe,,"Also, when riding in a taxi, the driver may go quite fast and drive erratically. If at any time you feel unsafe, tell the driver to stop and get out."
Cairo,Stay safe,,"Be careful about wearing the jerseys of local football clubs Al Ahly and Zamalek, as violent incidents have been known to occur between the supporters of both clubs."
Cairo,Stay safe,,"The place you're going to is closed, why don't you take my tour? (Taxi drivers may use this. You can avoid this by using Uber or Careem.)"
Cairo,Stay safe,,"You need help crossing the street? Come, let me help you!"
Cairo,Stay safe,,"Let me show you my shop, it's just on this corner. No this corner, no this corner, etc."
Cairo,Stay safe,,"Let me show you how to get to the mosque - no baksheesh, just LE50 to get in and go up to the roof. (Your new friend then tips the mosque guardian LE10 and pockets the rest.)"
Cairo,Stay safe,,"Police , ☏ 122 ."
Cairo,Stay safe,,"Ambulance , ☏ 123 ."
Cairo,Stay safe,,"Fire , ☏ 180 ."
Cairo,Stay safe,Emergency services,"Police , ☏ 122 ."
Cairo,Stay safe,Emergency services,"Ambulance , ☏ 123 ."
Cairo,Stay safe,Emergency services,"Fire , ☏ 180 ."
London,description,,"Noisy, vibrant and truly multicultural, London is a megalopolis of people, ideas and frenetic energy. The capital and largest city of the United Kingdom sits on the River Thames in South-East England . Greater London has a population of a little over 9 million. Considered one of the world's leading ""global cities"", London remains an international capital of culture, music, education, fashion, politics, finance and trade. For the visitor, there is a seemingly endless choice of historical sites, shopping, museums, food, art galleries, nightlife, and activities. Once a Celtic settlement, London is a bustling city, where visitors come to experience the urban heritage and see its specific royal-themed attractions."
London,Districts,,"The name ""London"" used to refer only to the once-walled ""Square Mile"" of the original Roman and later medieval city; this is now confusingly called the "" City of London "" or just ""The City"". Today, London has taken on a much larger meaning to include all of the vast central parts of the modern metropolis, with the city having absorbed numerous surrounding towns and villages over the centuries, including large portions of the surrounding ""home counties"", one of which - Middlesex - being completely consumed by the growing metropolis. The term Greater London embraces Central London together with all the outlying suburbs that lie in one continuous urban sprawl within the lower Thames Valley. Though densely populated, London retains large swathes of green parkland and open space, even within the city centre."
London,Districts,,"Greater London is most of the area surrounded by the M25 orbital motorway, and consists of 32 London Boroughs and the City of London that, together with the office of the Mayor of London, form the basis for London's local government. The Mayor of London is elected by London residents and should not be confused with the Lord Mayor of the City of London. The names of several boroughs, such as Westminster and Camden , are well-known, others less so, such as Wandsworth and Lewisham . This traveller's guide to London recognises cultural, functional and social districts of varying type and size:"
London,Districts,,"Bloomsbury ( British Museum, Cartoon Museum, Foundling Museum, University College London, Wellcome Collection ) Vibrant historic district made famous by a group of turn-of-the-century writers. It is now the location of numerous historic homes, and oasis-like squares fringed by elegant buildings."
London,Districts,,"City of London ( Bank of England, Museum of London, Tower Bridge, Tower of London, St Paul's Cathedral ) The City is where London originally developed within the Roman city walls and is a city in its own right, separate from the rest of London. It is now one of the most important financial centres in the world, and an area where modern skyscrapers stand next to medieval churches on ancient street layouts."
London,Districts,,"Covent Garden ( Covent Garden Piazza, London Transport Museum, Royal Opera House ) One of the main shopping and entertainment districts, and part of London's West End Theatreland."
London,Districts,,"Holborn-Clerkenwell ( Hatton Garden, Inns of Court, Royal Courts of Justice, Sadler's Wells, Somerset House ) Buffer zone between the West End and the City of London financial district, and the home of English Common Law."
London,Districts,,"Leicester Square ( National Gallery, National Portrait Gallery, Piccadilly Circus, Trafalgar Square ) A West End district that is the centre of London's Theatreland, features UK and world cinema premieres and is also home to the city's Chinatown."
London,Districts,,"Mayfair-Marylebone ( London Zoo, Madame Tussauds, Regent's Park, Royal Academy of Arts, Wallace Collection ) Some extremely well-heeled districts of west central London with London's primary shopping streets, among them Bond Street, Oxford Street, Regent Street and Savile Row."
London,Districts,,"Notting Hill-North Kensington ( Design Museum, Holland Park, Museum of Brands, Portobello Road Market ) Lively fruit and antiques market, interesting history, the world famous carnival and a very ethnically diverse population"
London,Districts,,"Paddington-Maida Vale ( Abbey Road, Little Venice, Lord's Cricket Ground ) Largely residential district of northwest central London with lots of mid-range accommodation, famous for its canal and houseboats."
London,Districts,,"Soho ( Carnaby Street, Soho Square ) Dense concentration of highly fashionable restaurants, cafés, clubs and  jazz bars, as well as London's gay village all mixed in with a cluster of sex shops and seedier adult entertainment venues."
London,Districts,,"South Bank ( Borough Market, British Film Institute, London Eye, National Theatre, Shakespeare's Globe Theatre, Tate Modern, The Shard ) This was historically the location of the activities frowned upon by the Puritans who exiled theatre, cock-fighting and bear fights from the original walled City of London to the other side of the Thames."
London,Districts,,"South Kensington-Chelsea ( Kensington Palace, Kensington Gardens, Natural History Museum, Royal Albert Hall, Science Museum, Victoria and Albert Museum ) An extremely well-heeled inner London district with famous department stores, Hyde Park, many museums and the King's Road."
