city,country,continent,section,subsection,text
London,United Kingdom,Europe,Stay safe,Scams and cons,"""Stress tests"" : If anyone offers you a free ""stress test"", they are likely trying to recruit you into the Church of Scientology. The best option is to walk away or just say "" No thank you "" politely, as people are commonly harassed into giving personal details."
London,United Kingdom,Europe,Stay safe,Scams and cons,"Needing money for phone/train tickets/the bus/et al. : Someone will approach you asking for money for public transport. They will claim that they have lost their Travelcard or that it has been damaged somehow. Most people upon losing their Travelcard will seek aid at a train station and not approach random strangers! Another variant of this scam exists wherein a man or woman will ask for change so they can make a call at a phone box. Occasionally a person with a very convincing fake injury will ask for money so that they can get a taxi to hospital, strangely refusing the offer of you calling an ambulance or the police for them as you would do for most injured people in the street. Ignore them."
London,United Kingdom,Europe,Stay safe,Scams and cons,"Ticket machine scam : One of the most popular scams in London is the ticket machine scam: While buying a ticket at a train station someone will approach you and act as if they want to help you buy the right ticket. In reality, they will wait until your money is in the machine, then lean across, cancel the transaction and pocket your cash. Say ""No thanks"" politely - you know what ticket you want to buy!"
London,United Kingdom,Europe,Stay safe,Scams and cons,"Selling/asking for a donation for ""lucky heather"" : This scam, usually operated by women, involves someone handing you ""lucky heather"" (a small flower usually wrapped in foil) and then either trying to sell it to you or asking for a monetary donation. They will come up with a vague charity (""money for sick children"", ""money for orphaned babies"", and so on) and show you a purse full of supposed ""donations"". If you are handed one of these flowers either hand it back or drop it on the ground and leave. Be aware that you if you take the flower and leave without ""donating"" you could be chased and harassed by the people involved in the scam."
London,United Kingdom,Europe,Stay safe,Scams and cons,Pedicabs : A common sight in central London is a brightly lit rickshaw blaring loud music and offering rides. They are not regulated and often seriously overcharge their passengers.
London,United Kingdom,Europe,Stay safe,Street collections,"Although not illegal, London is a known hotspot for charity collectors, some of whom can be extremely persuasive in trying to obtain a donation; therefore they have earned the name ""charity muggers"" or ""chuggers"". If you do not want to donate, be polite but forceful, and under no circumstances provide any form of bank details. Some of these collectors are genuine scammers and are not collecting on behalf of any charity - larger charities ask their collectors to have specific and verifiable identification, and have card machines."
London,United Kingdom,Europe,Stay safe,Transport,"Don't take illegal minicabs (see Get around for details). No minicabs are allowed to ply for trade on the street, and any doing this should be avoided."
London,United Kingdom,Europe,Stay safe,Transport,"Travelling on the lower deck of a night bus is generally safer, as there are more passengers around, and you are visible to the bus driver."
London,United Kingdom,Europe,Stay safe,Transport,"If you've lost an item on the Underground, Overground or Docklands Light Railway, in a licensed black cab, or on a red London bus then you should contact the TfL Lost Property Office as soon as possible. If an item is lost or misplaced on other transport services in London, the relevant service operator should be contacted."
London,United Kingdom,Europe,Stay safe,Transport,"Bank, credit and debit cards, when found, are securely destroyed. Contact your bank immediately if you lose these on a transport service."
